transaction_id,date,bank,region,transaction_type,amount,status,processing_time_hrs
TXN01845,2024-12-31,SBI,North,RTGS,13767.44,Completed,1.07
TXN01846,2023-08-03,Axis,West,RTGS,6477.05,Completed,0.95
TXN01847,2023-02-17,Axis,South,RTGS,10999.33,Pending,0.97
TXN01848,2024-11-06,SBI,East,NEFT,108985.15,Pending,1.78
TXN01849,2023-11-26,Axis,South,UPI,51896.2,Failed,2.09
TXN01850,2024-06-04,ICICI,Central,IMPS,16837.09,Completed,1.2
TXN01851,2023-05-26,Kotak,East,NEFT,84626.56,Pending,6.93
TXN01852,2024-11-06,Kotak,South,RTGS,98797.34,Completed,0.18
TXN01853,2024-07-29,ICICI,East,NEFT,93707.41,Completed,0.85
TXN01854,2023-02-07,Kotak,North,NEFT,125619.98,Failed,1.09
TXN01855,2023-07-28,HDFC,West,NEFT,14533.73,Completed,0.03
TXN01856,2024-01-10,ICICI,South,UPI,70333.41,Failed,0.91
TXN01857,2024-12-16,Axis,Central,SWIFT,30859.29,Completed,0.64
TXN01858,2023-07-17,ICICI,North,IMPS,92257.55,Pending,1.41
TXN01859,2023-01-20,SBI,South,UPI,65187.94,Completed,0.82
TXN01860,2024-10-06,Axis,North,UPI,74905.44,Completed,2.59
TXN01861,2024-11-19,SBI,Central,SWIFT,53379.21,Completed,1.43
TXN01862,2024-03-24,Axis,South,UPI,9766.01,Completed,0.28
TXN01863,2023-03-10,Kotak,Central,NEFT,39375.85,Failed,2.77
TXN01864,2023-02-15,ICICI,East,NEFT,208896.33,Completed,0.21
TXN01865,2023-12-10,HDFC,Central,RTGS,138539.97,Completed,3.65
TXN01866,2024-12-29,Axis,East,UPI,2206.67,Failed,5.36
TXN01867,2024-12-30,Axis,South,RTGS,9005.09,Completed,0.78
TXN01868,2023-01-26,SBI,East,IMPS,7062.56,Completed,5.21
TXN01869,2023-01-27,Kotak,South,NEFT,64727.69,Completed,3.15
TXN01870,2023-02-11,SBI,South,IMPS,85128.49,Completed,5.11
TXN01871,2024-10-27,SBI,West,SWIFT,240177.01,Completed,2.19
TXN01872,2023-08-06,Kotak,South,NEFT,35246.08,Failed,0.54
TXN01873,2024-08-18,HDFC,East,IMPS,1836985.07,Pending,4.5
TXN01874,2023-02-15,SBI,West,SWIFT,65988.18,Failed,0.41
TXN01875,2023-04-23,SBI,West,IMPS,39070.21,Completed,0.48
TXN01876,2023-04-28,Axis,South,SWIFT,44622.33,Completed,0.63
TXN01877,2023-09-15,Kotak,Central,SWIFT,35500.48,Failed,0.73
TXN01878,2023-11-02,ICICI,Central,NEFT,17658.94,Pending,1.45
TXN01879,2023-11-05,HDFC,West,RTGS,41622.99,Failed,2.5
TXN01880,2023-06-22,HDFC,South,SWIFT,58379.68,Completed,5.21
TXN01881,2024-11-11,Kotak,Central,SWIFT,103305.7,Pending,0.19
TXN01882,2023-04-28,Axis,South,NEFT,50570.11,Completed,6.17
TXN01883,2024-10-17,Axis,South,RTGS,71590.02,Pending,5.08
TXN01884,2023-01-25,Kotak,West,UPI,8721.93,Pending,0.11
TXN01885,2023-03-07,Axis,West,UPI,30953.73,Failed,0.89
TXN01886,2023-01-29,HDFC,North,RTGS,468.77,Failed,3.35
TXN01887,2023-09-03,HDFC,Central,IMPS,14163.18,Failed,1.89
TXN01888,2023-12-07,ICICI,Central,NEFT,64815.68,Pending,3.02
TXN01889,2024-05-14,Kotak,Central,RTGS,240241.77,Pending,2.54
TXN01890,2024-05-10,SBI,East,UPI,5222.39,Completed,1.37
TXN01891,2024-12-21,SBI,South,SWIFT,25665.96,Completed,0.08
TXN01892,2023-07-12,ICICI,West,UPI,80489.64,Failed,1.76
TXN01893,2024-10-27,ICICI,Central,SWIFT,11410.04,Completed,0.1
TXN01894,2024-02-12,Axis,North,NEFT,40493.6,Completed,1.85
TXN01895,2024-08-14,ICICI,Central,SWIFT,66038.68,Completed,3.22
TXN01896,2023-09-30,ICICI,South,RTGS,47853.74,Failed,1.76
TXN01897,2023-03-29,SBI,South,SWIFT,10414.27,Completed,11.63
TXN01898,2024-05-16,Axis,West,IMPS,21955.07,Completed,1.22
TXN01899,2024-07-06,ICICI,East,RTGS,76575.67,Failed,2.76
TXN01900,2023-05-19,ICICI,West,NEFT,40397.22,Pending,2.2
TXN01901,2024-10-12,Axis,Central,RTGS,262.17,Completed,9.52
TXN01902,2023-11-15,Kotak,North,IMPS,71562.65,Pending,2.5
TXN01903,2024-04-23,Axis,West,NEFT,1797.49,Completed,0.36
TXN01904,2024-12-01,SBI,East,UPI,68468.67,Completed,6.23
TXN01905,2024-08-05,Kotak,West,IMPS,11312.45,Completed,2.2
TXN01906,2023-05-27,HDFC,South,NEFT,158591.84,Completed,0.12
TXN01907,2024-08-09,Axis,Central,SWIFT,22938.61,Completed,2.14
TXN01908,2023-04-27,SBI,Central,RTGS,19795.42,Completed,4.29
TXN01909,2023-11-07,Kotak,Central,NEFT,8060.58,Completed,1.72
TXN01910,2024-12-14,Axis,Central,RTGS,18235.66,Completed,0.87
TXN01911,2023-10-24,ICICI,Central,SWIFT,2092735.61,Failed,3.44
TXN01912,2024-02-20,Axis,Central,NEFT,280437.31,Completed,3.05
TXN01913,2023-01-02,HDFC,North,UPI,22967.79,Completed,1.57
TXN01914,2024-09-13,Axis,East,IMPS,29765.7,Completed,0.34
TXN01915,2023-03-09,Kotak,Central,NEFT,64019.47,Completed,0.58
TXN01916,2024-07-19,Kotak,East,SWIFT,108663.78,Pending,2.68
TXN01917,2023-02-13,Axis,Central,NEFT,44952.55,Completed,3.28
TXN01918,2023-12-20,Kotak,West,RTGS,24840.03,Completed,0.65
TXN01919,2024-07-19,ICICI,Central,NEFT,26604.32,Completed,0.92
TXN01920,2023-08-05,Axis,South,UPI,59473.61,Completed,0.16
TXN01921,2023-04-23,ICICI,North,NEFT,161.17,Pending,2.5
TXN01922,2023-01-08,ICICI,West,IMPS,48325.2,Completed,0.01
TXN01923,2023-11-02,SBI,West,NEFT,21963.48,Pending,0.1
TXN01924,2023-01-30,Axis,South,RTGS,79041.87,Completed,0.01
TXN01925,2023-11-23,Kotak,Central,NEFT,4880.13,Completed,2.07
TXN01926,2024-08-17,ICICI,North,UPI,44361.15,Failed,1.08
TXN01927,2023-08-05,SBI,West,SWIFT,32789.96,Failed,0.71
TXN01928,2023-10-11,Axis,North,NEFT,51406.6,Completed,4.88
TXN01929,2023-07-16,Axis,West,NEFT,3352.61,Failed,0.43
TXN01930,2024-07-02,HDFC,Central,IMPS,43373.1,Pending,0.99
TXN01931,2023-02-21,HDFC,West,UPI,41218.02,Failed,5.64
TXN01932,2024-10-30,ICICI,West,SWIFT,41124.09,Pending,1.11
TXN01933,2023-08-16,HDFC,East,RTGS,46252.41,Failed,1.62
TXN01934,2024-10-22,ICICI,Central,NEFT,56422.85,Failed,0.17
TXN01935,2024-03-18,Kotak,South,SWIFT,81734.97,Failed,3.12
TXN01936,2023-05-11,ICICI,South,RTGS,15723.26,Completed,1.1
TXN01937,2024-12-20,HDFC,Central,UPI,87162.58,Completed,3.22
TXN01938,2023-04-26,Kotak,South,UPI,34483.23,Failed,0.59
TXN01939,2023-05-30,HDFC,Central,SWIFT,4009.46,Pending,1.1
TXN01940,2024-04-09,ICICI,South,RTGS,60335.03,Completed,3.09
TXN01941,2023-12-14,SBI,East,UPI,20341.18,Completed,7.29
TXN01942,2023-08-16,Axis,South,SWIFT,76831.91,Completed,0.12
TXN01943,2024-02-20,HDFC,West,UPI,61495.47,Failed,3.35
TXN01944,2023-07-27,ICICI,Central,UPI,77703.7,Completed,0.72
TXN01945,2024-12-20,Kotak,North,UPI,36414.79,Completed,1.6
TXN01946,2023-08-03,HDFC,North,IMPS,29008.7,Completed,0.69
TXN01947,2023-02-22,HDFC,Central,RTGS,7976.32,Pending,1.9
TXN01948,2023-08-11,Axis,East,SWIFT,19889.19,Failed,0.87
TXN01949,2023-03-15,ICICI,South,SWIFT,28459.77,Completed,0.81
TXN01950,2023-05-22,SBI,East,RTGS,4638.69,Completed,0.08
TXN01951,2024-03-09,Kotak,North,RTGS,12462.31,Failed,0.32
TXN01952,2023-11-08,ICICI,Central,RTGS,911863.78,Completed,4.98
TXN01953,2024-12-30,Kotak,Central,RTGS,66526.55,Pending,12.73
TXN01954,2023-04-30,HDFC,East,NEFT,320273.64,Completed,3.03
TXN01955,2024-08-20,Axis,East,SWIFT,135237.78,Pending,0.68
TXN01956,2024-07-04,Axis,South,NEFT,51440.12,Failed,1.03
TXN01957,2023-01-24,SBI,West,UPI,27344.07,Completed,2.69
TXN01958,2023-06-16,Axis,West,UPI,50554.44,Pending,6.92
TXN01959,2024-12-08,HDFC,South,SWIFT,77007.63,Completed,1.22
TXN01960,2023-09-28,SBI,West,UPI,6297.22,Completed,3.54
TXN01961,2024-09-16,ICICI,North,RTGS,26373.58,Completed,7.38
TXN01962,2024-02-16,Axis,West,NEFT,91567.33,Pending,4.13
TXN01963,2023-04-13,SBI,South,RTGS,24211.86,Completed,0.52
TXN01964,2024-07-03,HDFC,West,UPI,42416.68,Completed,0.02
TXN01965,2024-11-17,Kotak,Central,NEFT,44308.61,Completed,1.35
TXN01966,2024-10-07,Kotak,East,RTGS,10196.24,Failed,1.52
TXN01967,2024-11-29,HDFC,North,SWIFT,22489.3,Failed,0.45
TXN01968,2024-04-28,HDFC,Central,RTGS,20361.68,Completed,0.67
TXN01969,2023-07-23,Kotak,Central,UPI,1327.3,Completed,2.9
TXN01970,2023-08-18,SBI,South,NEFT,1224.46,Completed,1.27
TXN01971,2023-09-08,Kotak,East,SWIFT,89099.48,Completed,0.76
TXN01972,2024-06-03,HDFC,East,NEFT,15946.31,Pending,1.95
TXN01973,2024-04-25,Axis,North,SWIFT,36498.73,Failed,2.12
TXN01974,2024-10-27,ICICI,South,NEFT,354855.99,Failed,2.93
TXN01975,2024-07-20,Axis,North,UPI,141239.8,Pending,0.34
TXN01976,2024-10-08,Axis,West,SWIFT,15007.76,Completed,2.71
TXN01977,2023-01-21,HDFC,Central,IMPS,28075.85,Pending,1.83
TXN01978,2023-12-30,Kotak,North,NEFT,103072.32,Completed,0.12
TXN01979,2024-01-21,SBI,Central,NEFT,92236.99,Pending,3.01
TXN01980,2024-05-08,Axis,South,RTGS,10295.98,Completed,0.97
TXN01981,2024-04-17,Kotak,West,SWIFT,81137.13,Completed,0.8
TXN01982,2023-04-09,SBI,South,IMPS,30641.71,Completed,1.19
TXN01983,2024-06-08,Axis,West,UPI,32982.61,Failed,0.85
TXN01984,2024-09-12,SBI,West,RTGS,7163.5,Pending,0.83
TXN01985,2023-04-03,Kotak,Central,IMPS,4201.78,Completed,3.3
TXN01986,2023-06-11,ICICI,South,SWIFT,65086.51,Completed,0.27
TXN01987,2023-12-30,Kotak,South,IMPS,34304.72,Completed,7.05
TXN01988,2023-05-12,HDFC,North,NEFT,28710.53,Completed,1.62
TXN01989,2023-07-30,SBI,South,NEFT,65375.68,Completed,0.4
TXN01990,2024-01-13,ICICI,North,RTGS,72517.73,Completed,0.28
TXN01991,2023-10-28,SBI,East,SWIFT,8652.72,Completed,1.79
TXN01992,2024-12-31,SBI,East,SWIFT,47109.3,Completed,2.0
TXN01993,2023-07-20,Axis,East,IMPS,7271.76,Completed,0.11
TXN01994,2024-02-21,HDFC,South,RTGS,69590.49,Completed,0.56
TXN01995,2023-06-16,SBI,South,SWIFT,53494.71,Completed,3.17
TXN01996,2023-04-29,Kotak,North,NEFT,156881.64,Failed,0.1
TXN01997,2023-12-11,Kotak,West,IMPS,3572.55,Failed,3.86
TXN01998,2023-01-17,Axis,North,UPI,2937.35,Completed,2.15
TXN01999,2024-07-01,HDFC,East,NEFT,16577.31,Pending,1.14
